Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2010","2010","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2011","2011","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2011","2011","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2012","2012","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2012","2012","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2013","2013","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2013","2013","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2014","2014","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2015","2015","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2018","2018","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2019","2019","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2020","2020","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2005","2005","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2005","2005","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2006","2006","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2006","2006","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2007","2007","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2007","2007","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2008","2008","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2008","2008","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2009","2009","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2009","2009","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2010","2010","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2010","2010","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2011","2011","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2011","2011","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2012","2012","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2012","2012","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2013","2013","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2013","2013","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2014","2014","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2015","2015","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2018","2018","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2019","2019","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2020","2020","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01215","Spinach","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01215","Spinach","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2005","2005","ha","7100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2005","2005","kg/ha","116760.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2005","2005","t","829000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2006","2006","ha","7150","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2006","2006","kg/ha","116014","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2006","2006","t","829500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2007","2007","ha","7200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2007","2007","kg/ha","116111.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2007","2007","t","836000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2008","2008","ha","7200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2008","2008","kg/ha","116111.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2008","2008","t","836000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2009","2009","ha","7200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2009","2009","kg/ha","116111.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2009","2009","t","836000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2010","2010","ha","7900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2010","2010","kg/ha","113797.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2010","2010","t","899000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2011","2011","ha","8100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2011","2011","kg/ha","114814.8","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2011","2011","t","930000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2012","2012","ha","8300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2012","2012","kg/ha","114578.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2012","2012","t","951000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2013","2013","ha","8300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2013","2013","kg/ha","113373.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2013","2013","t","941000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2014","2014","ha","8700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2014","2014","kg/ha","114023","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2014","2014","t","992000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2015","2015","ha","10100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","113960.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2015","2015","t","1151000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2016","2016","ha","10600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","113679.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2016","2016","t","1205000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2017","2017","ha","11900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","113865.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2017","2017","t","1355000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2018","2018","ha","12100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","113884.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2018","2018","t","1378000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2019","2019","ha","12100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","114876","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2019","2019","t","1390000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2020","2020","ha","11337","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","114669.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2020","2020","t","1300000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2021","2021","ha","11032","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","114217.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2021","2021","t","1260000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2022","2022","ha","11155","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","113935.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2022","2022","t","1271000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2023","2023","ha","11271","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","113905.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2023","2023","t","1283824.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2005","2005","ha","1112","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2005","2005","kg/ha","25008.1","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2005","2005","t","27809","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2006","2006","ha","1350","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2006","2006","kg/ha","25025.2","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2006","2006","t","33784","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2007","2007","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2007","2007","kg/ha","25333.3","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2007","2007","t","38000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2008","2008","ha","1600","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2008","2008","kg/ha","25000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2008","2008","t","40000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2009","2009","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2009","2009","kg/ha","40000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2009","2009","t","60000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2010","2010","ha","2100","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2010","2010","kg/ha","33333.3","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2010","2010","t","70000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2011","2011","ha","1538","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2011","2011","kg/ha","26397.9","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2011","2011","t","40600","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2012","2012","ha","1044","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2012","2012","kg/ha","28727.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2012","2012","t","30000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2013","2013","ha","1058","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2013","2013","kg/ha","34982.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2013","2013","t","37000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2014","2014","ha","1016","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2014","2014","kg/ha","37326.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2014","2014","t","37905.39","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2015","2015","ha","951","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2015","2015","kg/ha","36784.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2015","2015","t","35000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2016","2016","ha","1418","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2016","2016","kg/ha","37426.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2016","2016","t","53059.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2017","2017","ha","1865","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2017","2017","kg/ha","38483.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2017","2017","t","71764","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2018","2018","ha","1809","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2018","2018","kg/ha","39790.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2018","2018","t","72000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2019","2019","ha","2177","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","41064.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2019","2019","t","89397","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","2082","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","43095","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2020","2020","t","89730","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2021","2021","ha","2483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","43366.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2021","2021","t","107670","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","2488","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","44445","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2022","2022","t","110600","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01530","Sweet potatoes","2023","2023","ha","2533","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","45523.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01530","Sweet potatoes","2023","2023","t","115293.32","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2005","2005","ha","3575","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2005","2005","kg/ha","31902.9","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2005","2005","t","114053","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2006","2006","ha","3475","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2006","2006","kg/ha","30152.5","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2006","2006","t","104780","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2007","2007","ha","6594","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2007","2007","kg/ha","27085.2","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2007","2007","t","178600","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2008","2008","ha","2225","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2008","2008","kg/ha","19694.4","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2008","2008","t","43820","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2009","2009","ha","5500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2009","2009","kg/ha","27272.7","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2009","2009","t","150000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2010","2010","ha","6680","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2010","2010","kg/ha","24700.6","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2010","2010","t","165000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2011","2011","ha","6300","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2011","2011","kg/ha","28571.4","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2011","2011","t","180000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2012","2012","ha","5610","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2012","2012","kg/ha","28518.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2012","2012","t","160000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2013","2013","ha","6104","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2013","2013","kg/ha","26213.7","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2013","2013","t","160000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2014","2014","ha","7416","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2014","2014","kg/ha","24340.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2014","2014","t","180513","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2015","2015","ha","6075","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","23076.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2015","2015","t","140200","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2016","2016","ha","4544","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","22448.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2016","2016","t","102000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2017","2017","ha","4737","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","21531.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2017","2017","t","102000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2018","2018","ha","6530","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","21132","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2018","2018","t","138000","A","Official figure",""
